doi,paragraph_index,topic,term,count
10.11770268580918760431,19103,4,social capital,1
10.11770268580918760431,19104,4,capital,8
10.11770268580918760431,19104,4,economic capital,1
10.11770268580918775588,19105,1,field,2
10.11770268580918775588,19105,1,capital,1
10.11770268580918775588,19106,4,field,1
10.11770268580918775588,19107,4,field,3
10.11770268580918775588,19107,4,capital,7
10.11770268580918775588,19107,4,economic capital,1
10.11770268580918775588,19107,4,cultural capital,1
10.11770268580918775588,19107,4,social capital,1
10.11770268580918775588,19107,4,symbolic capital,2
10.11770268580918775588,19108,4,field,3
10.11770268580918775588,19108,4,capital,8
10.11770268580918775588,19108,4,economic capital,1
10.11770268580918775588,19108,4,cultural capital,1
10.11770268580918775588,19108,4,social capital,1
10.11770268580918775588,19108,4,symbolic capital,3
10.11770268580918775588,19109,4,field,1
10.11770268580918775588,19109,4,capital,8
10.11770268580918775588,19109,4,cultural capital,3
10.11770268580918775588,19109,4,symbolic capital,2
10.11770268580918775588,19110,4,habitus,1
10.11770268580918775889,19112,1,habitus,1
10.11770268580918775889,19112,1,symbolic violence,1
10.11770268580918775889,19113,3,habitus,1
10.11770268580918775889,19113,3,symbolic violence,2
10.11770268580918775889,19114,2,habitus,1
10.11770268580918775889,19114,2,symbolic violence,2
10.11770268580919877596,19118,4,field,1
10.11770268580919877596,19120,4,field,3
10.11770268580919877596,19120,4,doxa,1
10.11770268580919877596,19121,4,field,1
10.11770268580919877596,19122,1,field,5
10.11770268580919877596,19123,4,field,6
10.11770268580919877596,19124,1,doxa,1
10.11770268580919877596,19126,1,field,1
10.11770268580919877596,19126,1,doxa,1
10.11770268580919877596,19126,1,symbolic violence,1
10.11770268580920906375,19127,4,field,1
10.11770268580920906375,19127,4,capital,2
10.11770268580920906375,19127,4,social capital,2
10.11770268580920962016,19131,4,field,1
10.11770268580920962016,19131,4,capital,1
10.11770268580920962016,19131,4,social capital,1
10.11770268580921993326,19132,4,habitus,1
10.11770268580921993326,19132,4,capital,1
10.11770268580921993326,19132,4,social capital,1
10.11770268580921993326,19133,0,field,1
10.11770268580921993326,19134,2,capital,2
10.11770268580921993326,19134,2,cultural capital,1
10.11770268580921993326,19134,2,social capital,1
10.11770268580921993326,19134,2,doxa,1
10.11770268580921993329,19136,3,reflexivity,1
10.11770268580921993329,19136,3,reflexive,1
10.11770268580921993329,19136,3,self-reflexive,1
10.11770268580921993329,19136,3,habitus,1
10.11770268580921993329,19136,3,doxa,1
10.11770268580921993329,19138,3,habitus,1
10.11770268580921993329,19138,3,capital,2
10.11770268580921993329,19139,4,habitus,2
10.11770268580921993329,19139,4,capital,2
10.11770268580921993329,19140,3,habitus,1
10.11770268580921993329,19141,3,habitus,1
10.11770268580921993329,19142,3,capital,1
10.11770268580921993329,19144,1,habitus,1
10.11770268580921993329,19144,1,field,1
10.11770268580921993329,19145,3,field,1
10.11770268580921993329,19145,3,symbolic violence,1
10.11770268580921993329,19146,3,field,1
10.11770268580921993329,19146,3,symbolic violence,1
10.11770268580921994508,19147,4,capital,1
10.11770268580921994508,19147,4,social capital,1
10.11770268580921994508,19147,4,doxa,1
10.117702685809221084446,19148,1,field,1
10.117702685809221084446,19148,1,symbolic power,1
10.117702685809221084447,19149,3,capital,1
10.117702685809221084447,19149,3,cultural capital,1
10.117702685809221084447,19150,2,capital,4
10.117702685809221084447,19150,2,economic capital,2
10.117702685809221084447,19150,2,cultural capital,2
10.117702685809231180880,19152,3,field,1
10.117702685809231180880,19152,3,doxa,1
10.117702685809231180880,19152,3,illusio,1
10.117702685809231183332,19154,4,field,1
10.117702685809231183332,19154,4,doxa,2
10.117702685809231183332,19155,3,field,2
10.117703611981211051519,19156,3,habitus,4
10.117703611981211051519,19156,3,capital,1
10.117703611981211051519,19156,3,cultural capital,1
10.117703611981211051519,19157,3,habitus,5
10.117703611981211051519,19157,3,field,1
10.117703611981211051519,19157,3,capital,2
10.117703611981211051519,19157,3,cultural capital,1
10.117703611981211051519,19158,3,habitus,3
10.117703611981211051519,19159,3,habitus,6
10.117703611981211051519,19159,3,field,1
10.117703611981211051519,19159,3,doxa,1
10.117703611981211051519,19160,3,habitus,19
10.117703611981211051519,19160,3,field,2
10.117703611981211051519,19160,3,doxa,2
10.117703611981211051519,19161,4,habitus,6
10.117703611981211051519,19162,3,habitus,4
10.117703611981211051519,19162,3,capital,2
10.117703611981211051519,19162,3,cultural capital,1
10.117703611981211051519,19163,3,habitus,5
10.117703611981211051519,19163,3,doxa,1
10.117703611981211051519,19164,3,habitus,6
10.117703611981211051519,19165,3,habitus,6
10.117703611981211051519,19166,3,habitus,5
10.11770725513604044545,19168,1,capital,2
10.11770725513604044545,19169,4,doxa,1
10.11770725513604044545,19170,4,doxa,1
10.11770725513604046955,19171,1,field,1
10.11770725513604046955,19171,1,doxa,1
10.11770725513604046956,19173,1,field,1
10.11770725513604046956,19173,1,doxa,1
10.11770725513604046956,19174,1,field,1
10.11770725513604046956,19174,1,doxa,1
10.11770725513604046960,19175,3,habitus,1
10.11770725513604046960,19176,1,habitus,2
10.11770725513604046960,19177,3,habitus,2
10.11770725513604046960,19178,1,habitus,2
10.11770725513604046960,19179,1,habitus,2
10.11770725513604046960,19180,1,habitus,2
10.11770725513604046960,19181,1,habitus,1
10.11770725513604046960,19182,1,habitus,1
10.11770725513604046960,19184,1,habitus,1
10.11770725513604046960,19188,3,doxa,1
10.11770725513606060516,19189,1,field,4
10.11770725513606060516,19189,1,capital,1
10.11770725513606060516,19189,1,doxa,1
10.11770725513606060516,19190,1,field,2
10.11770725513606060519,19191,4,field,1
10.11770725513606060519,19192,1,field,1
10.11770725513606060520,19193,1,field,1
10.11770725513606060520,19193,1,doxa,1
10.11770725513606060520,19194,1,field,1
10.11770725513606060520,19194,1,capital,1
10.11770725513606060520,19194,1,doxa,2
10.11770725513606060520,19195,1,field,1
10.11770725513606060520,19195,1,capital,1
10.11770725513606060520,19195,1,doxa,2
10.11770725513606068778,19196,1,field,1
10.11770725513606068778,19197,1,doxa,1
10.11770725513607076130,19198,1,doxa,2
10.11770725513607082002,19201,1,field,1
10.11770725513607082002,19203,1,field,1
10.11770725513607082002,19203,1,doxa,1
10.11770725513607082002,19204,1,field,4
10.11770725513607082002,19204,1,capital,1
10.11770725513607082002,19204,1,symbolic capital,1
10.11770725513607082002,19204,1,doxa,1
10.11770725513607082002,19205,1,field,3
10.11770725513607082002,19205,1,capital,1
10.11770725513607082002,19205,1,symbolic capital,1
10.11770725513607082002,19205,1,doxa,1
10.11770725513607082002,19206,1,doxa,3
10.11770725513607082002,19206,1,symbolic violence,1
10.11770725513607082002,19207,1,field,3
10.11770725513607082002,19208,1,habitus,2
10.11770725513607082002,19208,1,field,1
10.11770725513607082002,19208,1,doxa,1
10.11770725513607082003,19209,4,doxa,2
10.11770725513607082003,19210,1,capital,1
10.11770725513607082003,19210,1,cultural capital,1
10.11770725513607082003,19210,1,doxa,1
10.11770725513608099118,19211,4,field,2
10.11770725513608099119,19213,1,habitus,1
10.11770725513608099119,19213,1,field,1
10.11770725513608099119,19213,1,capital,6
10.11770725513608099119,19214,1,habitus,1
10.11770725513608099119,19214,1,field,1
10.11770725513608099119,19214,1,capital,6
10.11770725513609105485,19215,4,habitus,1
10.11770725513610381370,19216,0,field,1
10.11770725513610381370,19216,0,doxa,2
10.11770725513610381371,19219,1,doxa,1
10.11770725513610381371,19221,1,capital,1
10.11770725513611407445,19223,3,habitus,1
10.11770725513611433779,19225,4,field,1
10.11770725513612463036,19228,1,habitus,1
10.11770725513612463036,19229,1,habitus,1
10.11770725513613511321,19230,1,field,10
10.11770725513613511321,19230,1,doxa,1
10.11770725513613511321,19231,1,field,10
10.11770725513613511321,19231,1,doxa,1
10.11770725513613511321,19232,1,doxa,1
10.11770725513613511321,19233,1,field,1
10.11770725513614530070,19235,1,field,1
10.11770725513614536136,19236,4,field,1
10.11770725513614549433,19237,1,reflexive,1
10.11770725513614549433,19237,1,capital,2
10.11770725513614549433,19237,1,symbolic violence,1
10.11770725513614549433,19238,1,capital,1
10.11770725513614549433,19241,1,doxa,1
10.11770725513614549433,19242,1,reflexive,1
10.11770725513614549433,19242,1,habitus,1
10.11770725513614549433,19242,1,field,1
10.11770725513614549433,19242,1,doxa,1
10.11770725513614549433,19242,1,symbolic violence,4
10.11770725513614549433,19242,1,symbolic power,1
10.11770725513614549433,19243,1,habitus,2
10.11770725513614549433,19243,1,field,1
10.11770725513614549433,19243,1,capital,1
10.11770725513614549433,19243,1,cultural capital,1
10.11770725513614549433,19243,1,symbolic violence,1
10.11770725513614549433,19243,1,symbolic power,1
10.11770725513614549433,19244,1,habitus,2
10.11770725513614549433,19244,1,capital,1
10.11770725513614549433,19244,1,cultural capital,1
10.11770725513614549433,19245,1,capital,1
10.11770725513614549433,19246,1,reflexive,1
10.11770725513614549433,19247,1,reflexive,1
10.11770725513614549433,19247,1,field,1
10.11770725513614549433,19248,1,reflexive,1
10.11770725513614549433,19248,1,field,2
10.11770725513614549433,19248,1,doxa,1
10.11770725513614549433,19249,1,field,2
10.11770725513614549433,19249,1,doxa,1
10.11770725513614549433,19250,1,objectification,2
10.11770725513614549433,19250,1,illusio,1
10.11770725513614549433,19252,1,field,3
10.11770725513614549434,19254,1,habitus,1
10.11770725513614549434,19254,1,field,2
10.11770725513614549434,19255,3,habitus,2
10.11770725513614549434,19256,3,habitus,2
10.11770725513614549434,19257,3,habitus,6
10.11770725513614549434,19258,1,habitus,8
10.11770725513614549434,19259,1,capital,2
10.11770725513614549434,19260,1,habitus,1
10.11770725513614549434,19260,1,capital,1
10.11770725513614552444,19261,1,capital,1
10.11770725513614552444,19262,1,capital,1
10.11770725513614552444,19264,1,capital,1
10.11770725513614552444,19265,1,reflexive,1
10.11770725513615575326,19267,0,field,1
10.11770725513615575326,19270,1,field,1
10.11770725513615575935,19272,1,capital,1
10.11770725513615575935,19272,1,doxa,1
10.11770725513615575935,19273,1,capital,1
10.11770725513615575935,19275,1,doxa,1
10.11770725513615575935,19276,1,field,1
10.11770725513615575935,19277,4,field,1
10.11770725513615575935,19277,4,doxa,1
10.11770725513615592993,19281,0,field,10
10.11770725513615592993,19282,1,field,3
10.11770725513615592993,19282,1,capital,1
10.11770725513615602183,19284,0,capital,2
10.11770725513616654793,19288,3,habitus,4
10.11770725513616654793,19288,3,field,1
10.11770725513616654797,19289,1,reflexivity,1
10.11770725513616654797,19289,1,reflexive,1
10.11770725513616654797,19289,1,sociological reflexivity,1
10.11770725513616654797,19289,1,habitus,1
10.11770725513616654797,19290,1,reflexivity,1
10.11770725513616654797,19290,1,reflexive,1
10.11770725513616654797,19290,1,sociological reflexivity,1
10.11770725513616654797,19290,1,habitus,1
10.11770725513618776698,19291,1,field,1
10.11770725513619880280,19294,2,habitus,1
10.11770725513619880280,19294,2,field,1
10.11770725513619880280,19294,2,capital,1
10.11770725513619880280,19294,2,cultural capital,1
10.11770725513619880280,19295,1,field,8
10.11770725513619880280,19295,1,capital,2
10.11770725513619880280,19295,1,economic capital,1
10.11770725513619880280,19296,2,field,1
10.11770725513619880280,19297,1,field,1
10.11770725513619880280,19300,0,capital,1
10.11770725513619880280,19301,0,capital,1
10.11770725513619880280,19302,0,capital,1
10.11770725513619880280,19305,2,symbolic power,1
10.11770725513619880280,19306,2,symbolic power,1
10.11770725513619880280,19307,4,capital,1
10.11770725513619880280,19307,4,doxa,1
10.11770725513619880280,19307,4,illusio,1
10.11770725513619880280,19308,4,capital,1
10.11770725513619880280,19308,4,doxa,1
10.11770725513619880280,19308,4,illusio,1
10.11770725513619880280,19309,1,capital,1
10.11770725513619880280,19309,1,cultural capital,1
10.11770725513619880280,19310,1,capital,1
10.11770725513619880280,19310,1,cultural capital,1
10.11770725513619888679,19313,1,field,1
10.11770725513619888679,19313,1,doxa,1
10.11770725513619888679,19314,1,field,1
10.11770725513619888679,19316,1,capital,1
10.11770725513619888679,19316,1,cultural capital,1
10.11770725513619888679,19318,1,doxa,1
10.11770725513619888679,19319,1,doxa,1
10.11770725513619888679,19320,1,symbolic power,1
10.11770725513619888679,19321,1,doxa,1
10.11770725513619888679,19322,1,doxa,1
10.11770725513619888679,19325,1,capital,1
10.11770725513619888679,19326,1,field,1
10.11770725513619888679,19327,1,habitus,1
10.11770725513619888679,19327,1,field,4
10.11770725513619888679,19327,1,capital,1
10.11770725513619888679,19327,1,symbolic capital,1
10.11770725513619888679,19328,1,habitus,1
10.11770725513619888679,19328,1,field,3
10.11770725513619888679,19328,1,capital,1
10.11770725513619888679,19328,1,symbolic capital,1
10.11770725513619888679,19329,1,field,1
10.11770725513619888679,19330,2,doxa,1
10.11770725513619888679,19331,2,doxa,1
10.11770725513619888679,19337,1,habitus,2
10.11770725513619888679,19337,1,capital,1
10.11770725513619888679,19338,1,habitus,1
10.11770725513619888679,19338,1,symbolic violence,1
10.11770725513619888679,19339,1,field,1
10.11770725513619888679,19339,1,symbolic violence,1
10.11770725513619888679,19342,1,field,1
10.11770725513619888679,19342,1,capital,1
10.11770725513619888679,19343,1,field,1
10.11770725513619888679,19343,1,capital,1
10.11770725513619888679,19343,1,doxa,1
10.11770725513620978480,19344,1,field,1
10.117707255136211043947,19346,0,field,1
10.117707255136211043947,19346,0,doxa,2
10.117707255136211053377,19348,1,field,1
10.117707255136211064326,19351,3,field,1
10.117707255136211064326,19352,3,field,2
10.117707255136211064326,19354,3,field,2
10.11770725513621993278,19355,1,doxa,1
10.11770725513621993278,19356,1,doxa,2
10.117707255136221074064,19357,4,field,1
10.117707255136221121705,19358,1,reflexivity,1
10.117707255136221121705,19358,1,reflexive,2
10.117707255136221121705,19358,1,epistemic reflexivity,1
10.117707255136221121705,19358,1,field,3
10.117707255136221121705,19359,1,reflexivity,1
10.117707255136221121705,19359,1,reflexive,1
10.117707255136221121705,19359,1,epistemic reflexivity,1
10.117707255136221121705,19360,4,field,2
10.117707255136221121705,19360,4,doxa,1
10.117707255136221121705,19360,4,symbolic power,1
10.117707255136221121705,19361,4,reflexive,1
10.117707255136221121705,19361,4,field,2
10.117707255136221121705,19361,4,doxa,1
10.117707255136221121705,19361,4,symbolic power,1
10.117707255136221121705,19362,1,reflexive,1
10.117707255136221121705,19362,1,field,1
10.117707255136221121705,19363,1,field,2
10.117707255136221121705,19364,1,reflexivity,1
10.117707255136221121705,19364,1,reflexive,1
10.117707255136221121705,19364,1,epistemic reflexivity,1
10.117707255136221121705,19364,1,doxa,1
10.117707255136231165045,19365,1,habitus,1
10.117707255136231165045,19365,1,symbolic violence,1
10.117707255136231165045,19366,1,habitus,3
10.117707255136231165045,19366,1,field,1
10.117707255136231165045,19366,1,capital,1
10.117707255136231165045,19366,1,symbolic violence,2
10.117707255136231165045,19367,1,doxa,1
10.117707255136231165045,19368,1,doxa,2
10.117707255136231165045,19369,1,doxa,1
10.117707255136231165045,19370,1,habitus,1
10.117707255136231165045,19370,1,capital,5
